61;47,22127925;38,86730057;;;улица Чехова, 320/3;отсутствует;88634314749;0;25
62;47,205514;38,893929;;;улица Свободы, 12;отсутствует;88001001112;8;20
63;47,201965;38,890456;;;улица Инструментальная, 19;https://apteka-april.ru/;88002009001;8;20
64;47,203493;38,906904;;МаксФарм;улица Карантинная, 56а;http://www.maks-farm.ru/;88634683330;8;21
65;47,218246;38,92075;;Дешёвая Аптека;улица Фрунзе, 73;https://www.дешёваяаптека.рф;88634613944;8;20
66;47,216629;38,924175;;Рефарма;улица Фрунзе, 58;https://refarma.ru/;88634610541;7,5;21,5
67;47,213129;38,93292;;Супер Фарма Аптека;улица Петровская, 70;отсутствует;88634360620;9;20
68;47,208809;38,939055;;Социальная Аптека;улица Петровская, 29/2;http://social-apteka.ru/;88001000103;8;22
69;47,262285;38,895938;;Супер-Фарма Аптека;улица Маршала Жукова, 210;отсутствует;88634360620;-1;-1
70;47,26200898;38,93889939;;Хорошая Аптека;улица Бабушкина, 54;http://www.stoletov.ru/;88634606246;8;20
71;47,23087834;38,87504903;;Аптечный Пункт;улица Ломоносова, 74б;отсутствует;отсутствует;-1;-1
72;47,222789;38,865522;;Хорошая Аптека;улица имени Сергея Шило, 239;отсутствует;88634314268;8;20
73;47,219279;38,862427;;Аптека;улица Чехова, 341;отсутствует;88632194520;-1;-1
74;47,22210354;38,86037356;;Юг-Фарма;улица имени Сергея Шило, 202в;отсутствует;отсутствует;-1;-1
75;47,220797;38,859398;;Магнит Аптека;улица имени Сергея Шило, 249;отсутствует;89604478793;9;21
76;47,211603;38,9114;;Фитопрепараты;улица Розы Люксембург, 128;отсутствует;88634648440;8;18
77;47,214302;38,917674;;Море;Гоголевский переулок, 23;отсутствует;88634313973;-1;-1
78;47,215247;38,916891;;Панацея;улица Кузнечная, 2;отсутствует;88634367077;-1;-1
79;47,225338;38,919512;;Магнит Аптека;улица Ростовская, 21;отсутствует;89604475695;9;21
80;47,21788113;38,85672462;;Донская Аптека;улица Чехова, 355б;отсутствует;88634690125;8;22
81;47,218641;38,857024;;Юг-Фарма;улица Чехова, 336;http://yug-farma.ru/;88634370464;8;21
82;47,22003;38,865272;;Аптека №404;улица Чехова, 337;отсутствует;88634332740;8;20
83;47,276749;38,916242;;МаксФарм;улица Бакинская, 64;http://maks-farm.ru/;88634683330;8;21
84;47,272018;38,900355;;Аптека;улица Мартеновская, 98а;отсутствует;отсутствует;8;20
85;47,239716;38,917002;;Низкие цены;улица Дзержинского, 111/21;отсутствует;88634624200;8;21
86;47,217292;38,913169;;Ветеринарная Аптека;Смирновкий переулок, 27;отсутствует;88634642274;9;20
87;47,215244;38,916903;;Аптека №52;улица Кузнечная, 2;отсутствует;88634612997;8;20
88;47,21211952;38,91700327;;Дешёвая аптека;Красная площадь, 11 корпус 1;https://www.дешёваяаптека.рф;88634383885;7;17
89;47,211902;38,918238;;Юг-Фарма;Красная площадь, 3в;https://www.aptekarsk.ru/russia/taganrog/;88634312559;7;17
90;47,21276923;38,91673738;;Аптека Апрель;Красная площадь, 4;https://apteka-april.ru/;88002009001;7;17
91;47,2083;38,934612;;Дешёвая Аптека;улица Александровская, 38;https://www.дешёваяаптека.рф;88634394332;8;21
92;47,2213399;38,91679076;;Аптечный клуб;улица Фрунзе, 94;https://apteka-april.ru/;88002009001;7,5;20,5
93;47,26816967;38,92367836;;Аптека;улица Лизы Чайкиной, 62;отсутствует;89281144256;8;20
94;47,26727345;38,92167802;;Дуремар;улица Лизы Чайкиной, 64/4;отсутствует;отсутствует;-1;-1
95;47,26230316;38,9198138;;Ростов Аптека;улица Москатова, 15;отсутствует;отсутствует;-1;-1
96;47,25262562;38,9170887;;Аптека ВИТА Экспресс;улица Дзержинского, 165/7;https://vitaexpress.ru/;88007550003;8;21
97;47,25050261;38,91835944;;Аптека Апрель;улица Дзержинского, 154/2а;https://apteka-april.ru/;88002009001;8;20
98;47,243216;38,882113;;Аптечный сад;улица Яблочкина, 8а;https://apteka-sklad.com/;88002009001;8;20
99;47,21683;38,850199;;Аптека Оптимум;улица Чехова, 346;отсутствует;89885442454;8;20
100;47,221786;38,859312;;Аптека ВИТА Экспресс;улица имени Сергея Шило, 206;https://vitaexpress.ru/;88007550003;9;20
101;47,20944489;38,8901305;;Аптека ВИТА Экспресс;переулок Трудовых Резервов, 12;https://vitaexpress.ru/;88007550003;-1;-1
102;47,21254922;38,91476466;;Аптека ВИТА Экспресс;улица Чехова, 26Л-9;https://vitaexpress.ru/;88007550003;7;19
103;47,217723;38,898639;;Аптека Ригла;площадь Мира, 7;https://marmeladmall.ru/rigla/;88634382818;10;22
104;47,2152302;38,91824734;;Аптека №50;Гоголевский переулок, 23А;отсутствует;88634383465;8;20
105;47,27571976;38,90646544;;Интерфарм;переулок 7-й Новый, 98;отсутствует;84959619610;8;20
106;47,267269;38,921682;;Рефарма;улица Лизы Чайкиной, 64/4;https://refarma.ru/;88634374946;8;22
107;47,26237163;38,89502846;;Супер-Фарма;улица Маршала Жукова, 212;отсутствует;88634602101;8;20
108;47,25083286;38,9124249;;Магнит Аптека;улица Пальмиро Тольятти, 26а;отсутствует;отсутствует;-1;-1
109;47,23675483;38,9204006;;Вита-лайф;Парковый переулок, 6;отсутствует;89889474871;8;20
110;47,205086;38,942699;;Фармацевт-Плюс;переулок 1-й Крепостной, 34;отсутствует;88634360448;-1;-1
111;47,21398198;38,92897112;;Целитель;улица Фрунзе, 36;отсутствует;88634615011;8;20
112;47,21827345;38,85817913;;Аптека Апрель;улица Чехова, 353а;https://apteka-april.ru/;88002009001;-1;-1
113;47,267613;38,922877;;Хорошая Аптека;улица Лизы Чайкиной, 64в;https://superapteka.ru/;88002000308;8;19
114;47,25943828;38,90951178;;Орто-Вет;улица Москатова, 16, Этаж 2;отсутствует;89045068581;9;19
115;47,24970805;38,92344652;;Магнит Аптека;улица Морозова, 20;отсутствует;отсутствует;-1;-1
116;47,23437;38,90177;;Оптимум;улица Ленина, 222;отсутствует;отсутствует;8;21
117;47,22259181;38,91879643;;Арт-Лайф;1-й Ленинский переулок, 126;отсутствует;88634612412;15;19
118;47,21831599;38,92049845;;61 Плюс;Гоголевский переулок, 9;https://apteka61plus.ru/;отсутствует;-1;-1
119;47,21102029;38,91665299;;Эконом;улица Чехова, 133;отсутствует;отсутствует;9;17
120;47,23516;38,90163;;Магнит Аптека;улица Ленина, 224;https://apteka.magnit.ru;88002009002;9;21
121;47,23562;38,90562;;Советская Аптека;улица 1-ая Котельная, 71;отсутствует;88634431173;8;21
122;47,22817499;38,90887202;;Аптека;улица Ленина, 159;отсутствует;88634343221;8;20
123;47,25146072;38,91699429;;Лада;улица Дзержинского, 163;отсутствует;отсутствует;-1;-1
124;47,27855024;38,92484652;;Магнит Аптека;1-ый Новый переулок, 20;https://apteka.magnit.ru;88002009002;9;21
125;47,27827231;38,91849741;;Магнит Аптека;3-й Новый переулок, 46;https://apteka.magnit.ru;88002009002;9;21
126;47,24805353;38,91834106;;Твоя экономия;улица Дзержинского, 152/2;отсутствует;отсутствует;8;20
127;47,2512306;38,91156069;;Магнит Аптека;улица Пальмиро Тольятти, 26а;https://apteka.magnit.ru;88002009002;9,5;21
128;47,23849072;38,87402124;;Удобная Аптека;улица Вишнёвая, 21а;отсутствует;89281683020;9;21
129;47,240254;38,88453;;Дешёвая Аптека;улица Транспортная, 137;https://www.дешёваяаптека.рф;88634395146;8;20
130;47,212537;38,924709;;Аптека имени Полынникова Глеба;улица Александровская, 65;отсутствует;отсутствует;8;21
131;47,222471;38,884039;;Белладонна;улица Транспортная, 63б;отсутствует;88634640210;8;20
132;47,221301;38,914852;;Аптека Целитель;площадь Восстания, 3 корпус 7;отсутствует;отсутствует;7;19
133;47,233731;38,874094;;Миллениум;улица Театральная, 34/1;отсутствует;отсутствует;9,5;21,5
134;47,204765;38,939804;;Юг-Фарма;улица Чехова, 23;http://yug-farma.ru/;88002500003;8;22
135;47,23581;38,874311;;Доктор Столетов;улица Вишневая, 54/5;отсутствует;отсутствует;8;20
136;47,200399;38,908713;;Аптечный пункт;улица Ломакина, 57;отсутствует;отсутствует;9;17
137;47,226564;38,862293;;Любимая Аптека;Мариупольское шоссе, 21/2;отсутствует;89897070112;8;20
138;47,21786047;38,8509836;;Аптека;улица Чехова, 346/3;отсутствует;89885442454;8;21
139;47,24134802;38,88505311;;Implozia;Николаевское шоссе, 2;отсутствует;88001001112;8;20
140;47,244077;38,882271;;ООО Гетакс;Николаеское шоссе, 6д;отсутствует;88634317306;9;17
141;47,20554445;38,89436643;;Гамма-7;улица Свободы, 12;отсутствует;отсутствует;8;20
142;47,24570973;38,89161849;;Аптека;улица Большая Бульварная, 15;отсутствует;отсутствует;8;21
143;47,26195495;38,93315222;;"Аптека ""Свои-Люди""";улица Щаденко, 19а;https://apteka-svoi-ludi.business.site/;89001213053;8;21
144;47,21299698;38,9187538;;Аптека низких цен;улица Чехова, 108;отсутствует;отсутствует;8;18
145;47,21145456;38,91781132;;Лада;Красная площадь, 2г;отсутствует;89281284963;8;17
146;47,2199771;38,89333192;;Аптека Апрель;улица Чехова, 222;https://apteka-april.ru/;88002009001;8;20
147;47,22051666;38,89066343;;Лада;улица Чехова, 269;отсутствует;88634477176;8;20
148;47,23682611;38,91914995;;Лада;Парковый переулок, 8;отсутствует;88634621550;8;20
149;47,22521096;38,88565974;;Семья+;улица Кузнечная, 142а;отсутствует;отсутствует;8;20
150;47,22277224;38,88360572;;Юг-Фарма;улица Транспортная, 65а;отсутствует;88002500003;8;21
151;47,23509081;38,87470181;;Хорошая Аптека;улица Вишнёвая, 54;отсутствует;88002000308;8;19
152;47,22682934;38,87503476;;Аптекарь;улица Ломоносова, 55/3;отсутствует;отсутствует;8;21
153;47,21603977;38,86185552;;Ригла;улица Чучева, 38;отсутствует;88007770303;10;22
154;47,26248023;38,94257307;;Аптека;улица Михайловская, 113;отсутствует;отсутствует;-1;-1
155;47,23490846;38,90145138;;Здоровье;улица Ленина, 224;отсутствует;отсутствует;-1;-1
156;47,22860175;38,90835002;Таганрог;Лада;улица Ленина, 159;отсутствует;отсутствует;8;20
